assertion_id,passage,source_id,evidence_level,certainty,note
"asrt-3477","1CH 8:3","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3477","1CH 8:3","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3478","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3478","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3478","1CH 14:7","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3479","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3479","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3479","1CH 14:7","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3480","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3480","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3480","1CH 14:7","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3481","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3481","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3481","1CH 14:5","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3482","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3482","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3482","1CH 14:5","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3483","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3483","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3483","1CH 14:5","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3484","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3484","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3484","1CH 14:6","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3485","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3485","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3485","1CH 14:6","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3486","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3486","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3486","1CH 14:6","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3487","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3487","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3487","1CH 14:4","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3488","1CH 3:2","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3488","1CH 3:2","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3488","1CH 14:4","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3489","1KI 16:28","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3489","1KI 16:28","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3490","1KI 16:31","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3490","1KI 16:31","source:0002","modern_reference","0.72","STEP TIPNR partner field; requires editorial confirmation against the cited passage."
"asrt-3490","1KI 16:28","source:0002","modern_reference","0.72","STEP TIPNR partner field; requires editorial confirmation against the cited passage."
"asrt-3491","1KI 16:28","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3491","1KI 16:28","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3492","EZR 4:7","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3492","EZR 4:7","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3492","EZR 4:6","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3493","1KI 22:40","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3493","1KI 22:40","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3493","2CH 22:10","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3494","1KI 22:40","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3494","1KI 22:40","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3494","1KI 22:26","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3495","1CH 3:11","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3495","1CH 3:11","source:0002","modern_reference","0.72","STEP TIPNR partner field; requires editorial confirmation against the cited passage."
"asrt-3495","2CH 24:1","source:0002","modern_reference","0.72","STEP TIPNR partner field; requires editorial confirmation against the cited passage."
"asrt-3496","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3496","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3497","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3497","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3498","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3498","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3499","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3499","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3500","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3500","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3501","1SA 14:50","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3501","1SA 14:50","source:0002","modern_reference","0.72","STEP TIPNR parent field; requires editorial confirmation against the cited passage."
"asrt-3502","1CH 8:15","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3502","1CH 8:15","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3502","1CH 8:14","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3503","1CH 8:15","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3503","1CH 8:15","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3503","1CH 8:14","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3504","1CH 8:16","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3504","1CH 8:16","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3504","1CH 8:14","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3505","1CH 8:16","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3505","1CH 8:16","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3505","1CH 8:14","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3506","1CH 8:15","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3506","1CH 8:15","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3506","1CH 8:14","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3507","1CH 8:31","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3507","1CH 8:31","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3507","1CH 8:30","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
"asrt-3508","1CH 8:31","source:0002","modern_reference","0.66","Deterministic OT relation resolver evidence"
"asrt-3508","1CH 8:31","source:0002","modern_reference","0.72","STEP TIPNR sibling field; requires editorial confirmation against the cited passage."
